Log file open, 05/03/23 20:20:17
[2023.05.03-18.58.13:272][919]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.05.03-18.58.13:300][919]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Materials/MI_PrototypeGrid_TopDark
[2023.05.03-18.58.13:301][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_TopDark038277434B70EFC085330490FEB0A004.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Materials/MI_PrototypeGrid_TopDark.uasset'
[2023.05.03-18.58.13:303][919]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Materials/MI_PrototypeGrid_Gray
[2023.05.03-18.58.13:304][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_GrayCEC8DD8A49DAD135091105AEFC6F147A.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Materials/MI_PrototypeGrid_Gray.uasset'
[2023.05.03-18.58.13:306][919]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Materials/M_Solid
[2023.05.03-18.58.13:307][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/M_SolidF08FD5D04D40316E81D57C9A7BE9414C.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Materials/M_Solid.uasset'
[2023.05.03-18.58.13:310][919]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Meshes/SM_ChamferCube
[2023.05.03-18.58.13:311][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_ChamferCube014B47424DE5DE7E614401BF871E2BCD.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Meshes/SM_ChamferCube.uasset'
[2023.05.03-18.58.13:314][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Textures/T_GridChecker_A
[2023.05.03-18.58.13:314][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/T_GridChecker_A4BA125C04D4567915C7B0DABFB86C990.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Textures/T_GridChecker_A.uasset'
[2023.05.03-18.58.13:321][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/MF_ProcGrid
[2023.05.03-18.58.13:321][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MF_ProcGridE1D735F341CECE506D6E578FF2D8DCF9.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/MF_ProcGrid.uasset'
[2023.05.03-18.58.13:327][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/M_PrototypeGrid
[2023.05.03-18.58.13:327][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/M_PrototypeGridA6254F0A4FC416C9D5FB2A8CE0268512.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/M_PrototypeGrid.uasset'
[2023.05.03-18.58.13:329][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/MI_PrototypeGrid_TopDark
[2023.05.03-18.58.13:329][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_TopDark89B5598D436F3B4046706BB2727D27FC.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/MI_PrototypeGrid_TopDark.uasset'
[2023.05.03-18.58.13:331][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/MI_PrototypeGrid_Gray
[2023.05.03-18.58.13:331][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_Gray39E4F0AC44E04A9921D664A70663C2B3.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/MI_PrototypeGrid_Gray.uasset'
[2023.05.03-18.58.13:333][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/M_Solid
[2023.05.03-18.58.13:333][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/M_Solid20DDEC5B43F1476A164613A0D6EC8AF6.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/M_Solid.uasset'
[2023.05.03-18.58.13:334][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/MI_Solid_Blue
[2023.05.03-18.58.13:334][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_Solid_BlueBB155CA9407EEF37A68EB69BA6E4AC44.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/MI_Solid_Blue.uasset'
[2023.05.03-18.58.13:335][919]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/ObjectBank/Kits/Deck" FILE="../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Deck.uasset" SILENT=true
[2023.05.03-18.58.13:337][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Deck
[2023.05.03-18.58.13:337][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Deck75E851D94DEA862AC197A3BAB0F65E6D.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Deck.uasset'
[2023.05.03-18.58.13:339][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Materials/MI_PrototypeGrid_Gray_02
[2023.05.03-18.58.13:339][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_Gray_022F01E5EE4A6F8B8F02FD47B8765D520D.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Materials/MI_PrototypeGrid_Gray_02.uasset'
[2023.05.03-18.58.13:343][919]LogSavePackage: Moving output files for package: /Game/ObjectBank/Kits/Biomes/Water/Materials/Water
[2023.05.03-18.58.13:343][919]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/WaterA9DB1EFB4FC619915E59E993CD974E29.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Kits/Biomes/Water/Materials/Water.uasset'
[2023.05.03-18.58.13:351][919]LogFileHelpers: InternalPromptForCheckoutAndSave took 78 ms (total: 2.06 sec)
[2023.05.03-18.58.14:827][919]LogUObjectHash: Compacting FUObjectHashTables data took   1.48ms
[2023.05.03-18.58.14:861][919]LogUObjectHash: Compacting FUObjectHashTables data took   1.37ms
[2023.05.03-18.58.14:891][919]LogUObjectHash: Compacting FUObjectHashTables data took   0.86ms
[2023.05.03-18.58.14:923][919]AssetCheck: New page: Asset Save: multiple assets
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/ObjectBank/Kits/Textures/T_GridChecker_A.T_GridChecker_A
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/ObjectBank/Kits/Materials/MF_ProcGrid.MF_ProcGrid
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.Material /Game/ObjectBank/Kits/Materials/M_PrototypeGrid.M_PrototypeGrid
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/ObjectBank/Kits/Materials/MI_PrototypeGrid_TopDark.MI_PrototypeGrid_TopDark
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/ObjectBank/Kits/Materials/MI_PrototypeGrid_Gray.MI_PrototypeGrid_Gray
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.Material /Game/ObjectBank/Kits/Materials/M_Solid.M_Solid
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/ObjectBank/Kits/Materials/MI_Solid_Blue.MI_Solid_Blue
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/LevelPrototyping/Meshes/SM_ChamferCube.SM_ChamferCube
[2023.05.03-18.58.14:923][919]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/ObjectBank/Kits/Deck.Deck
[2023.05.03-18.58.14:924][919]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Materials/M_Solid.M_Solid
[2023.05.03-18.58.14:924][919]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Materials/MI_PrototypeGrid_Gray.MI_PrototypeGrid_Gray
[2023.05.03-18.58.14:924][919]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Materials/MI_PrototypeGrid_TopDark.MI_PrototypeGrid_TopDark
[2023.05.03-18.58.14:924][919]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/ObjectBank/Kits/Materials/MI_PrototypeGrid_Gray_02.MI_PrototypeGrid_Gray_02
[2023.05.03-18.58.14:924][919]LogContentValidation: Display: Validating /Script/Engine.Material /Game/ObjectBank/Kits/Biomes/Water/Materials/Water.Water
[2023.05.03-18.58.28:827][162]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.05.03-18.58.28:890][162]LogSavePackage: Moving output files for package: /Game/ObjectBank/Meshes/SM_Cube
[2023.05.03-18.58.28:890][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_Cube87D9E93C457546872B9893B609646B95.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Meshes/SM_Cube.uasset'
[2023.05.03-18.58.28:892][162]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Meshes/SM_Cube
[2023.05.03-18.58.28:893][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_Cube5AED048A4E13172124C2A0B13DDB465D.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Meshes/SM_Cube.uasset'
[2023.05.03-18.58.28:908][162]LogSavePackage: Moving output files for package: /Game/ObjectBank/Meshes/SM_QuarterCylinder
[2023.05.03-18.58.28:908][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_QuarterCylinder05F724A443CFDE8EB3819F87B4CB0EDC.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Meshes/SM_QuarterCylinder.uasset'
[2023.05.03-18.58.28:910][162]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Meshes/SM_QuarterCylinder
[2023.05.03-18.58.28:911][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_QuarterCylinder52A5079A497949C6B4EE3082F28A6E99.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Meshes/SM_QuarterCylinder.uasset'
[2023.05.03-18.58.28:914][162]LogSavePackage: Moving output files for package: /Game/ObjectBank/Meshes/SM_ChamferCube
[2023.05.03-18.58.28:914][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_ChamferCube02767B4546594ADD370C9DA8EBF7BDF4.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Meshes/SM_ChamferCube.uasset'
[2023.05.03-18.58.28:916][162]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Meshes/SM_ChamferCube
[2023.05.03-18.58.28:917][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_ChamferCube4889BD5541E99D27A49BC192EB31A64B.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Meshes/SM_ChamferCube.uasset'
[2023.05.03-18.58.28:931][162]LogSavePackage: Moving output files for package: /Game/ObjectBank/Meshes/SM_Ramp
[2023.05.03-18.58.28:932][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_Ramp3528077F45DDF0310DC7199571AB711B.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Meshes/SM_Ramp.uasset'
[2023.05.03-18.58.28:933][162]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Meshes/SM_Ramp
[2023.05.03-18.58.28:934][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_RampB7B3DC5A4AB25B07A181719B2409A14C.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Meshes/SM_Ramp.uasset'
[2023.05.03-18.58.28:938][162]LogSavePackage: Moving output files for package: /Game/ObjectBank/Meshes/SM_Cylinder
[2023.05.03-18.58.28:938][162]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_Cylinder1A4C476E4AA63BD8D761A082FCDC058D.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/ObjectBank/Meshes/SM_Cylinder.uasset'
[2023.05.03-18.58.28:944][162]LogFileHelpers: InternalPromptForCheckoutAndSave took 116 ms (total: 2.18 sec)
[2023.05.03-18.58.29:141][162]LogUObjectHash: Compacting FUObjectHashTables data took   1.47ms
[2023.05.03-18.58.29:177][162]LogUObjectHash: Compacting FUObjectHashTables data took   1.41ms
[2023.05.03-18.58.29:210][162]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2023.05.03-18.58.29:231][162]AssetCheck: New page: Asset Save: multiple assets
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/ObjectBank/Meshes/SM_Cube.SM_Cube
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/ObjectBank/Meshes/SM_QuarterCylinder.SM_QuarterCylinder
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/ObjectBank/Meshes/SM_ChamferCube.SM_ChamferCube
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/ObjectBank/Meshes/SM_Ramp.SM_Ramp
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Meshes/SM_Ramp.SM_Ramp
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Meshes/SM_ChamferCube.SM_ChamferCube
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Meshes/SM_QuarterCylinder.SM_QuarterCylinder
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Meshes/SM_Cube.SM_Cube
[2023.05.03-18.58.29:231][162]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/ObjectBank/Meshes/SM_Cylinder.SM_Cylinder
[2023.05.03-18.58.35:328][773]LogUObjectHash: Compacting FUObjectHashTables data took   1.57ms
[2023.05.03-18.58.45:352][773]LogSlate: Window 'Delete Assets' being destroyed
[2023.05.03-18.58.46:735][883]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.05.03-18.58.46:787][883]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2023.05.03-18.58.46:793][883]LogSavePackage: Moving output files for package: /Game/Maps/Bakery_Island
[2023.05.03-18.58.46:794][883]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Bakery_Island2D0BC9E24AB95F8034ABCBBBFAABCA65.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Maps/Bakery_Island.umap'
[2023.05.03-18.58.46:804][883]LogFileHelpers: Saving map 'Bakery_Island' took 0.048
[2023.05.03-18.58.46:810][883]LogFileHelpers: InternalPromptForCheckoutAndSave took 75 ms (total: 2.25 sec)
[2023.05.03-18.58.46:818][883]AssetCheck: New page: Asset Save: Bakery_Island
[2023.05.03-18.58.46:818][883]LogContentValidation: Display: Validating /Script/Engine.World /Game/Maps/Bakery_Island.Bakery_Island
[2023.05.03-18.58.58:494][887]LogUObjectHash: Compacting FUObjectHashTables data took   1.42ms
[2023.05.03-18.59.01:905][887]LogSlate: Window 'Delete Assets' being destroyed
[2023.05.03-18.59.06:539][259]LogViewport: Scene viewport resized to 1475x912, mode Windowed.
[2023.05.03-18.59.06:577][261]LogViewport: Scene viewport resized to 1475x888, mode Windowed.
[2023.05.03-18.59.06:615][263]LogViewport: Scene viewport resized to 1475x866, mode Windowed.
[2023.05.03-18.59.06:651][265]LogViewport: Scene viewport resized to 1475x855, mode Windowed.
[2023.05.03-18.59.06:703][269]LogViewport: Scene viewport resized to 1475x849, mode Windowed.
[2023.05.03-18.59.06:760][274]LogViewport: Scene viewport resized to 1475x847, mode Windowed.
[2023.05.03-18.59.06:795][276]LogViewport: Scene viewport resized to 1475x840, mode Windowed.
[2023.05.03-18.59.06:834][278]LogViewport: Scene viewport resized to 1475x831, mode Windowed.
[2023.05.03-19.01.58:116][462]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/StarterContent/Architecture/Wall_Door_400x300.Wall_Door_400x300
[2023.05.03-19.01.58:116][462]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/StarterContent/Architecture/Wall_Door_400x300.Wall_Door_400x300
[2023.05.03-19.01.58:117][462]LogActorFactory: Actor Factory spawned StaticMesh /Game/StarterContent/Architecture/Wall_Door_400x300.Wall_Door_400x300 as actor: StaticMeshActor /Game/Maps/Bakery_Island.Bakery_Island:PersistentLevel.StaticMeshActor_3
[2023.05.03-19.01.58:121][462]LogShaderCompilers: Display: ================================================
[2023.05.03-19.01.58:121][462]LogShaderCompilers: Display: === FShaderJobCache stats ===
